Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S2428,Emma,Johnson,student1428@university.com,Male,20,Business,97.72,63.0,86.94326710467858,91.95,85.79,22.3,95.52,80.60116782411633,B,23.1,No,Yes,PhD,Medium,1,4.7
S2429,Omar,Brown,student1429@university.com,Female,18,Engineering,60.55,77.98,78.19610348522188,59.68,82.0,67.5,76.92,70.03812890569722,C,21.3,No,Yes,High School,Medium,4,8.4
S2430,Ali,Davis,student1430@university.com,Male,22,Engineering,75.2,55.59,70.36682242082968,90.42,61.4,92.6,67.69,72.7590087089934,C,23.7,Yes,No,High School,High,9,8.4
S2431,Ahmed,Smith,student1431@university.com,Female,22,Engineering,84.03,57.41,84.89602752588736,89.7,92.64,32.1,85.95,80.53211467473383,B,26.6,Yes,Yes,High School,High,8,8.2
S2432,Emma,Davis,student1432@university.com,Male,21,Engineering,62.37,67.53,74.30257615638465,74.94,87.48,87.6,80.98,71.25064721283087,C,25.4,No,No,High School,Low,9,4.5
S2433,Maria,Williams,student1433@university.com,Male,24,Mathematics,80.02,63.81999999999999,64.8426245050981,61.69,75.86,39.5,50.31999999999999,61.74714414617978,D,19.1,Yes,No,PhD,Low,7,4.7
S2434,Maria,Williams,student1434@university.com,Female,23,Mathematics,62.88,54.91,60.65797250658476,61.34,75.58,30.8,47.900000000000006,66.37146404673206,D,21.2,No,No,,High,6,4.7
S2435,Sara,Jones,student1435@university.com,Male,22,Business,66.67,58.04,78.6838319291004,73.25,78.46,50.9,69.78,75.16576709687088,C,24.0,No,Yes,Bachelor's,Medium,6,5.3
S2436,Emma,Johnson,student1436@university.com,Male,21,CS,72.08,64.81,67.96057584433184,50.44,91.41,44.2,53.58,69.4229275725659,D,21.4,Yes,No,Master's,Medium,1,4.4
S2437,Ahmed,Williams,student1437@university.com,Female,23,CS,76.46,96.74,86.91730723498792,76.57,87.11,91.4,97.13,89.57367559159236,B,30.7,Yes,Yes,PhD,High,3,8.9
S2438,Liam,Davis,student1438@university.com,Male,20,CS,72.47,80.48,70.29825055828718,97.64,92.81,46.8,59.15,70.89793021836654,C,24.1,No,Yes,PhD,Medium,2,8.3
S2439,John,Johnson,student1439@university.com,Female,18,Engineering,74.66,76.97,61.136192470368,57.74,75.36,27.7,59.69,62.51798387408279,D,23.6,Yes,No,PhD,Low,7,4.3
S2440,Ali,Williams,student1440@university.com,Male,22,Mathematics,64.93,62.01,77.12549910099892,78.67,81.23,84.3,82.35,70.62567413684903,C,24.6,Yes,Yes,Master's,Medium,10,4.7
S2441,Sara,Jones,student1441@university.com,Female,21,Mathematics,57.95,63.34,89.31497859034593,98.09,92.73,99.9,86.21,87.0472621838975,B,28.8,Yes,No,High School,Medium,6,5.3
S2442,Maria,Brown,student1442@university.com,Female,20,Business,52.37,75.26,85.11217423273698,93.03,61.62,64.80000000000001,86.84,82.19688346030267,B,24.7,No,Yes,Master's,Low,3,7.9
S2443,John,Jones,student1443@university.com,Female,22,CS,59.8,71.43,67.33280280077234,92.52,72.2,25.0,56.75,67.79540714455199,D,17.6,No,No,PhD,Low,4,7.6
S2444,John,Smith,student1444@university.com,Female,19,Mathematics,79.1,78.38,82.8416919250585,91.09,81.03,23.9,93.67,80.85758572358617,B,25.3,No,No,High School,High,1,7.2
S2445,Ali,Williams,student1445@university.com,Male,24,Business,89.31,79.8,67.22806708856994,65.45,95.76,5.8,65.2,68.0246707785711,D,19.8,Yes,No,PhD,Medium,4,8.6
S2446,Liam,Smith,student1446@university.com,Male,20,CS,58.46,99.33,71.52628958195314,94.53,50.79,7.7,71.93,74.7529014797885,C,21.2,Yes,Yes,Bachelor's,Low,2,4.2
S2447,Liam,Smith,student1447@university.com,Female,22,Engineering,55.43,44.32,72.47982135410977,97.07,60.63,91.5,90.52,71.92342613030002,C,24.6,No,Yes,,Low,5,4.8
S2448,Emma,Davis,student1448@university.com,Male,20,Mathematics,87.46,42.72,43.790080103287806,74.79,61.72,9.6,51.18,8.323174058494502,F,17.1,Yes,Yes,,Low,9,4.9
S2449,Maria,Johnson,student1449@university.com,Male,18,Mathematics,65.26,48.98,75.25751276587057,67.73,66.33,48.4,93.01,72.3691752307616,C,22.7,Yes,Yes,PhD,Low,9,4.3
S2450,Liam,Davis,student1450@university.com,Male,18,CS,97.57,63.06,70.49737262879171,70.71,64.09,69.80000000000001,76.94,78.2868621318809,C,24.6,No,No,High School,Low,1,7.1
S2451,Ahmed,Williams,student1451@university.com,Female,24,Engineering,85.72,56.86,88.0199616180426,66.71,79.51,85.0,95.0,83.17026328855506,B,30.0,Yes,No,Bachelor's,Low,6,5.0
S2452,Liam,Smith,student1452@university.com,Male,18,Engineering,66.34,92.24,70.79594312841178,60.62,94.28,17.1,60.08,70.76134844813714,C,23.2,Yes,No,Bachelor's,High,2,6.4
S2453,John,Brown,student1453@university.com,Male,23,Mathematics,64.48,41.39,73.36196546196437,80.92,81.85,43.8,96.8,70.63297647700082,C,31.2,Yes,No,High School,Medium,1,7.4
S2454,Ali,Smith,student1454@university.com,Female,19,CS,76.18,58.95,71.13539979384913,78.13,62.08,25.1,84.39,70.35145050568123,C,24.2,No,No,High School,Medium,9,7.0
S2455,Ahmed,Brown,student1455@university.com,Male,18,Business,53.96,51.08,75.3408748269164,73.13,93.19,25.6,80.92,75.55749555275156,C,17.2,No,Yes,Bachelor's,Medium,2,5.5
S2456,Emma,Davis,student1456@university.com,Female,19,Mathematics,55.88,95.89,76.10021942091852,54.79,81.6,30.4,71.1,71.54589626727899,C,25.1,No,Yes,,Medium,6,6.1
S2457,Maria,Davis,student1457@university.com,Female,18,Engineering,58.79,80.17,83.85854217260818,89.84,60.95,58.7,97.82,87.0736028239227,B,26.2,Yes,Yes,,Medium,6,5.7
S2458,Emma,Johnson,student1458@university.com,Female,23,Business,88.74,94.72,79.72717409809084,58.75,68.08,1.7000000000000002,72.2,79.79211551768945,C,28.1,Yes,No,Bachelor's,Medium,3,8.3
S2459,John,Smith,student1459@university.com,Male,20,CS,75.69,98.34,72.95731134353646,55.73,89.5,40.9,74.93,74.53052805936608,C,25.2,Yes,Yes,Master's,Medium,6,6.1
S2460,Ahmed,Jones,student1460@university.com,Male,22,Engineering,50.53,69.83,76.92207978745729,81.15,86.95,18.700000000000003,89.07,74.6724043589861,C,22.5,Yes,No,Bachelor's,High,4,4.3
S2461,Ahmed,Davis,student1461@university.com,Female,22,Business,83.68,54.06,68.41845611948189,69.93,78.83,96.7,48.24,64.04888288525943,D,17.2,Yes,No,PhD,Low,8,7.1
S2462,Ahmed,Davis,student1462@university.com,Female,18,Mathematics,71.18,51.62,68.30741922246003,52.99,57.24,58.3,45.56999999999999,62.20976091308418,D,20.4,Yes,No,Master's,Low,4,5.0
S2463,John,Johnson,student1463@university.com,Female,22,Engineering,75.54,53.38,73.46798984797425,67.78,90.16,86.8,88.76,71.24935293415577,C,19.6,Yes,No,High School,Low,7,5.7
S2464,John,Brown,student1464@university.com,Female,18,CS,60.71,70.52,67.53025171555832,88.59,65.38,19.6,56.43,60.932763038180425,D,18.9,Yes,Yes,Bachelor's,High,10,5.6
S2465,Emma,Johnson,student1465@university.com,Female,18,Engineering,77.59,42.43,73.86476411121625,80.76,88.58,81.0,91.15,70.56884790152473,C,24.4,Yes,No,Bachelor's,Low,2,4.4
S2466,Sara,Smith,student1466@university.com,Female,24,Mathematics,98.96,43.08,71.11300083341816,68.14,82.38,41.5,81.26,77.19270892005761,C,29.0,Yes,Yes,Master's,High,6,8.8
S2467,Emma,Williams,student1467@university.com,Male,21,CS,53.67,76.49,77.86773803176386,59.59,63.21,17.8,76.95,73.869901909702,C,24.2,Yes,Yes,Bachelor's,High,10,6.7
S2468,Maria,Williams,student1468@university.com,Female,21,Mathematics,64.2,62.52,60.45606479523382,81.59,60.62,76.10000000000001,46.46,61.98480341529941,D,17.0,Yes,No,PhD,High,5,4.8
S2469,Ali,Brown,student1469@university.com,Female,24,Business,62.15,79.92,71.88787446947111,94.38,56.55,76.2,89.32,72.95010211043699,C,24.2,Yes,No,,High,1,6.8
S2470,Ahmed,Davis,student1470@university.com,Female,21,Engineering,62.43,75.31,83.20241139595345,82.31,62.1,99.6,90.25,88.52273413412476,B,29.1,No,Yes,Bachelor's,Low,5,6.3
S2471,Sara,Brown,student1471@university.com,Male,19,Mathematics,68.94,88.36,74.25672459917946,90.65,57.89,78.1,74.15,70.50631517691069,C,20.3,No,No,,Medium,6,5.7
S2472,Ali,Davis,student1472@university.com,Male,21,Business,90.91,61.02,69.4011479163532,76.08,80.85,14.5,57.46,67.01738227903127,D,21.4,No,No,High School,Low,2,6.4
S2473,Sara,Davis,student1473@university.com,Male,18,CS,95.64,46.33,63.18771375325087,85.9,79.94,32.3,50.31,66.29209216908781,D,21.8,No,No,High School,High,7,7.3
S2474,Liam,Williams,student1474@university.com,Male,23,CS,60.11,87.83,86.4192911565628,94.81,79.31,45.2,87.71,87.10667378192154,B,22.2,Yes,Yes,Bachelor's,High,1,5.0
S2475,Liam,Brown,student1475@university.com,Female,23,Business,77.15,97.18,87.5241067156193,88.66,82.09,12.7,81.97,83.8452619557355,B,26.6,No,Yes,High School,High,1,6.7
S2476,Omar,Johnson,student1476@university.com,Male,20,Business,81.84,43.6,63.57162517819223,95.49,90.74,78.8,45.33,66.41836362912903,D,21.3,No,No,Bachelor's,Low,1,8.1
S2477,Liam,Davis,student1477@university.com,Female,21,CS,76.09,63.48,74.19165327102486,71.56,95.68,52.7,89.72,76.98927444665105,C,24.8,No,Yes,,Medium,2,5.1
S2478,Emma,Jones,student1478@university.com,Female,23,Mathematics,71.7,78.25,83.30213665840586,95.21,61.52,94.4,94.11,83.81923867170357,B,21.4,Yes,Yes,Master's,Low,1,6.6
S2479,Liam,Jones,student1479@university.com,Female,21,Business,59.6,48.79,48.20215940559218,81.08,79.39,58.9,52.96,54.38826625887956,F,18.4,No,Yes,Bachelor's,High,7,8.8
S2480,John,Johnson,student1480@university.com,Female,20,Mathematics,74.41,92.06,87.92027309186014,93.5,53.92,52.3,88.62,80.57643500908131,B,26.3,Yes,No,Master's,Medium,5,8.0
S2481,Ahmed,Jones,student1481@university.com,Female,23,CS,70.06,57.05,67.36112901427276,51.97,56.01,7.1,73.64,68.35000220720872,D,20.8,No,Yes,,High,7,7.0
S2482,Emma,Smith,student1482@university.com,Female,18,Mathematics,89.78,86.98,81.41615158951394,82.89,82.72,14.9,99.58,81.1859637692979,B,29.8,Yes,Yes,,Medium,5,7.7
S2483,Ali,Davis,student1483@university.com,Male,19,Mathematics,88.18,80.26,76.37422323489103,92.4,74.33,85.0,61.88,71.93231354952403,C,21.2,No,Yes,Master's,Medium,8,6.6
S2484,Omar,Johnson,student1484@university.com,Male,24,Business,56.7,75.88,73.82529377897875,58.71,87.92,99.1,68.55,79.51114782476488,C,24.5,Yes,Yes,Bachelor's,High,10,8.9
S2485,Omar,Brown,student1485@university.com,Male,24,Mathematics,54.43,51.53,71.5095139769121,83.09,71.28,41.5,98.31,71.37282136004073,C,25.6,No,Yes,Master's,Low,8,4.8
S2486,Omar,Davis,student1486@university.com,Male,24,Mathematics,95.41,53.24,65.39849127654615,91.25,56.38,81.0,54.7,63.82879359495648,D,16.5,Yes,Yes,Bachelor's,Low,9,7.6
S2487,Ali,Johnson,student1487@university.com,Male,21,Mathematics,76.78,42.84,68.5908078150263,64.4,93.6,62.8,65.19,66.82336790893252,D,15.8,No,No,Bachelor's,Medium,3,4.0
S2488,Ali,Williams,student1488@university.com,Female,23,CS,92.89,54.44,66.01166482167123,70.26,54.14,95.9,56.34,63.929831654640665,D,16.2,No,Yes,Master's,High,2,4.6
S2489,Ali,Brown,student1489@university.com,Male,23,CS,52.91,60.73,75.33284349904662,78.48,59.45,23.8,80.33,72.05098487288015,C,26.9,No,Yes,,High,7,7.6
S2490,Ali,Williams,student1490@university.com,Male,20,Engineering,76.33,73.99,68.5430688821432,75.96,63.85,54.5,55.540000000000006,63.0088794657581,D,19.3,Yes,No,PhD,High,7,7.8
S2491,Omar,Davis,student1491@university.com,Male,18,CS,76.97,49.98,68.41720024872464,51.96,99.76,40.9,80.3,68.07272698587632,D,30.6,Yes,Yes,High School,Low,3,4.2
S2492,Omar,Brown,student1492@university.com,Female,22,CS,93.04,70.28,67.42399728789294,54.93,70.84,54.2,45.5,60.66351112356181,D,18.9,Yes,No,PhD,Medium,2,5.7
S2493,Sara,Jones,student1493@university.com,Female,23,Engineering,54.88,66.37,72.09457551723439,55.02,75.09,26.9,82.48,77.13742526451914,C,24.0,Yes,No,,High,10,4.6
S2494,Emma,Johnson,student1494@university.com,Female,19,Engineering,62.02,87.09,77.4061413830849,63.11,88.48,49.8,74.8,72.23421488797561,C,27.8,No,Yes,High School,Low,2,8.5
S2495,Ahmed,Davis,student1495@university.com,Male,20,Business,70.33,98.58,74.20119284609005,62.29,81.82,62.5,63.33,75.4098822871755,C,29.9,Yes,No,Master's,Low,3,6.3
S2496,Liam,Smith,student1496@university.com,Male,23,Business,93.29,54.39,70.62717105791403,87.11,92.07,8.100000000000001,59.44,78.06006021270031,C,30.5,No,No,PhD,Low,8,6.2
S2497,Liam,Brown,student1497@university.com,Male,23,CS,96.94,91.74,95.71559714270136,78.64,74.32,74.3,97.83,93.87602262475968,A,30.0,Yes,Yes,Bachelor's,High,8,8.1
S2498,John,Brown,student1498@university.com,Male,20,Mathematics,99.64,77.31,70.19534034752391,88.2,98.61,70.7,78.06,70.03998039517872,C,25.7,No,Yes,,Medium,1,7.5
S2499,Omar,Davis,student1499@university.com,Male,20,Business,97.96,89.04,87.00598547028947,53.49,89.84,88.0,80.21,89.56507157805683,B,27.3,Yes,Yes,,High,9,8.6
S2500,John,Davis,student1500@university.com,Female,21,Business,50.3,79.1,75.4591511723731,74.26,70.07,42.6,89.14,70.39304179925603,C,25.0,Yes,No,,Low,5,8.7
S2501,Emma,Williams,student1501@university.com,Male,23,CS,52.39,55.44,63.90554007983216,66.19,69.06,6.2,54.06,63.30452368245854,D,19.4,Yes,No,PhD,Low,5,5.6
S2502,Emma,Jones,student1502@university.com,Female,22,Mathematics,57.38,53.68,77.48595109689822,92.5,96.47,46.1,85.69,72.19334077107546,C,19.8,No,No,Bachelor's,Medium,2,7.2
S2503,John,Williams,student1503@university.com,Male,19,Engineering,67.44,44.2,65.65086341544212,85.39,84.22,13.8,58.26,66.53363927377752,D,21.7,No,No,PhD,Low,5,6.7
S2504,Omar,Williams,student1504@university.com,Female,18,Engineering,91.5,82.13,84.30150714803302,93.46,81.07,64.7,87.02,89.80428828878266,B,24.7,No,No,Bachelor's,Low,6,7.0
S2505,John,Jones,student1505@university.com,Female,18,CS,94.63,88.42,64.66829311057377,52.32,87.89,4.699999999999999,57.07,62.44295497031517,D,19.6,No,No,High School,Low,7,7.1
S2506,Liam,Smith,student1506@university.com,Female,22,CS,59.34,84.28,81.17020706404472,86.04,78.04,37.400000000000006,91.62,84.5607419498884,B,26.8,Yes,No,Master's,Medium,1,4.3
S2507,Sara,Williams,student1507@university.com,Female,20,Mathematics,80.98,59.64,63.58334338951834,77.0,57.96,8.299999999999999,68.05,63.64549539511621,D,24.5,No,No,,Low,3,8.5
S2508,Liam,Williams,student1508@university.com,Male,20,CS,95.87,76.63,63.15259295515903,91.25,65.96,0.3,59.290000000000006,67.55482970250716,D,22.2,No,No,Bachelor's,High,4,4.7
S2509,Maria,Brown,student1509@university.com,Male,20,CS,73.19,86.14,75.68800054025841,75.36,77.9,96.1,67.94,70.69418393394385,C,27.4,Yes,Yes,PhD,Low,7,6.1
S2510,Omar,Jones,student1510@university.com,Male,23,CS,55.18,56.9,77.7561765755351,77.01,50.91,99.6,57.45,70.13701045811965,C,18.4,Yes,No,PhD,Low,8,5.5
S2511,Omar,Johnson,student1511@university.com,Female,20,Mathematics,72.89,40.86,77.56342128950568,52.59,71.87,55.6,95.2,70.5147765578707,C,21.7,No,Yes,,Low,5,6.8
S2512,Ahmed,Smith,student1512@university.com,Male,20,CS,68.79,47.09,66.2510093024898,83.43,87.79,23.9,55.93,60.8163904075269,D,18.5,No,Yes,,Low,7,8.8
S2513,Ali,Smith,student1513@university.com,Male,23,Business,78.88,92.64,71.91209208783083,63.66,58.21,91.1,73.6,76.16709882928353,C,16.9,Yes,Yes,,High,2,6.1
S2514,Maria,Jones,student1514@university.com,Male,23,Mathematics,71.93,75.19,68.96033404731622,50.98,53.23,92.3,46.83,62.368741077819486,D,20.8,Yes,Yes,High School,High,8,7.0
S2515,Emma,Davis,student1515@university.com,Male,22,Business,50.87,57.71,76.717248743281,53.32,91.8,85.5,99.82,77.82661379242552,C,23.1,No,No,Master's,High,2,4.7
S2516,Omar,Davis,student1516@university.com,Female,21,Mathematics,99.7,57.11,73.45688295815812,97.86,80.86,54.400000000000006,79.29,73.97669425293735,C,28.0,No,No,Bachelor's,High,3,6.3
S2517,John,Brown,student1517@university.com,Female,23,Business,77.18,87.57,77.34006296922098,67.3,58.83,7.5,57.48,74.09300073557777,C,25.0,No,Yes,,High,3,8.6
S2518,Maria,Brown,student1518@university.com,Male,19,Mathematics,73.68,96.26,71.62884374708953,93.4,90.32,8.8,83.38,72.91938264383617,C,19.3,Yes,Yes,Bachelor's,Medium,6,8.7
S2519,Ahmed,Jones,student1519@university.com,Male,20,Engineering,97.73,86.75,82.20820856887563,97.98,82.91,89.7,99.58,85.68543608612191,B,30.9,Yes,No,PhD,High,10,6.7
S2520,Emma,Brown,student1520@university.com,Male,21,CS,57.79,76.33,78.00088455968434,97.16,66.71,87.6,80.25,77.79955621860148,C,27.6,No,No,Master's,Medium,6,7.8
S2521,Ali,Smith,student1521@university.com,Female,18,CS,59.46,54.56,67.16929689786913,94.09,68.81,43.4,58.870000000000005,63.60544755435046,D,23.3,Yes,Yes,Master's,High,1,4.0
S2522,Ali,Smith,student1522@university.com,Female,22,Mathematics,90.4,52.540000000000006,65.77452438333623,94.74,57.79,32.8,47.66,63.63055845616999,D,20.5,Yes,No,Bachelor's,Medium,10,6.7
S2523,Ahmed,Johnson,student1523@university.com,Female,21,Business,63.04,54.01,67.46613064205545,64.45,91.76,64.4,54.61,69.1975134735217,D,18.9,No,Yes,PhD,Low,2,7.7
S2524,Ahmed,Davis,student1524@university.com,Male,23,Engineering,89.96,72.48,60.26532170404612,57.57,75.45,80.7,46.41,68.84500561944692,D,20.8,Yes,No,PhD,High,5,5.6
S2525,John,Jones,student1525@university.com,Female,20,Business,63.58,50.22,61.79522481244097,81.96,77.85,73.2,63.68000000000001,65.8139035887934,D,25.3,Yes,No,High School,Medium,9,8.5
S2526,Omar,Williams,student1526@university.com,Female,20,CS,51.66,90.02,86.04639626107948,74.41,94.17,61.6,87.69,84.0417065711273,B,30.8,No,Yes,,Low,6,7.9
S2527,Ali,Davis,student1527@university.com,Female,20,CS,75.85,62.9,73.42802979013078,54.94,50.79,23.2,93.9,78.34839015820873,C,28.8,No,Yes,PhD,High,6,7.8
S2528,Emma,Williams,student1528@university.com,Female,21,Business,59.83,89.45,76.30452704352952,83.88,53.35,26.3,89.69,71.32550963812777,C,20.8,No,No,,Medium,1,4.1
S2529,Maria,Johnson,student1529@university.com,Female,20,Mathematics,87.89,60.0,60.43342788922224,78.14,58.08,72.4,56.27,60.69982858128023,D,17.1,Yes,Yes,,Low,8,4.9
S2530,Emma,Johnson,student1530@university.com,Male,23,Mathematics,82.06,66.41,71.21549962567448,93.15,51.5,80.3,88.67,74.4612875021042,C,23.4,Yes,No,Bachelor's,Medium,9,7.6
S2531,Sara,Brown,student1531@university.com,Male,21,Business,96.18,76.93,80.56816072208281,80.46,82.91,11.6,79.08,80.66019999611044,B,17.9,Yes,No,,High,5,6.8
S2532,Sara,Johnson,student1532@university.com,Male,20,CS,89.15,44.22,60.78714987120634,78.7,81.69,18.700000000000003,59.46,63.09942019350726,D,22.3,No,No,Bachelor's,Low,10,6.9
S2533,Ahmed,Johnson,student1533@university.com,Male,18,Business,59.04,96.89,80.02352547162974,72.04,60.54,68.0,78.64,87.35189460367833,B,24.4,No,No,Master's,Low,3,4.1
S2534,John,Williams,student1534@university.com,Female,18,CS,90.01,60.42,47.7455812176716,73.14,57.47,38.9,50.4,17.137051822384688,F,12.7,Yes,Yes,PhD,Low,10,6.2
S2535,Sara,Brown,student1535@university.com,Male,19,Business,82.09,54.47,69.61147429931212,97.72,57.28,56.3,53.39,60.59944015333437,D,15.5,Yes,No,Bachelor's,High,5,7.9
S2536,Ali,Johnson,student1536@university.com,Male,20,Mathematics,83.45,90.36,79.69923721772601,56.92,97.66,61.5,76.29,73.68965784904265,C,24.6,No,Yes,High School,Low,5,7.3
S2537,Emma,Davis,student1537@university.com,Male,20,Engineering,91.61,76.95,68.05805140563778,72.31,84.68,77.6,58.68,64.87794436078629,D,19.7,No,Yes,Bachelor's,Medium,1,6.9
S2538,Emma,Johnson,student1538@university.com,Female,21,CS,78.69,71.34,74.01108479902459,82.79,79.27,80.60000000000001,77.28,75.43111261758379,C,19.2,No,Yes,,High,9,7.5
S2539,Ahmed,Brown,student1539@university.com,Male,21,Engineering,73.3,95.64,71.59339194761596,71.65,66.12,28.0,67.71,75.08820722690237,C,13.4,No,No,High School,Low,10,8.3
S2540,Omar,Jones,student1540@university.com,Female,24,Mathematics,81.83,43.88,71.01033745988516,64.16,71.65,54.1,95.37,70.54269429591672,C,22.3,Yes,No,,High,2,8.2
S2541,Omar,Brown,student1541@university.com,Female,20,Business,64.9,46.79,63.26267521090683,64.37,54.47,12.4,86.48,68.50766135417119,D,28.0,No,Yes,High School,High,5,6.3
S2542,Maria,Williams,student1542@university.com,Female,19,Mathematics,59.13,75.81,88.49884102463433,61.68,99.91,84.2,98.99,85.8215454014969,B,30.3,Yes,Yes,Bachelor's,Low,1,5.5
S2543,Ahmed,Jones,student1543@university.com,Male,20,Engineering,80.83,61.24,77.19989535162814,67.2,87.75,84.5,94.95,76.43722457520094,C,21.7,Yes,Yes,,Low,7,5.8
S2544,Liam,Davis,student1544@university.com,Female,23,Mathematics,61.69,67.85,76.22125511690794,93.58,81.07,30.0,99.29,73.87492817439752,C,20.8,No,Yes,Bachelor's,Low,7,6.6
S2545,Maria,Smith,student1545@university.com,Male,21,Mathematics,54.0,59.68,78.31761169481086,75.26,79.39,16.1,85.31,79.15124500223243,C,25.3,Yes,Yes,PhD,Medium,5,4.4
S2546,Liam,Brown,student1546@university.com,Male,20,Business,50.03,64.28,78.38960822362776,62.01,75.22,7.0,98.03,79.50041817809931,C,20.4,No,Yes,High School,Low,10,7.0
S2547,Omar,Williams,student1547@university.com,Male,21,Engineering,80.42,89.36,74.09979533848993,69.23,62.87,57.5,82.09,70.7614170071057,C,23.4,No,Yes,Master's,Medium,10,6.3
S2548,Ahmed,Davis,student1548@university.com,Female,20,Engineering,68.11,65.61,61.89812155063196,55.29,61.32,9.1,76.46,67.47935492983073,D,24.5,No,Yes,Master's,Low,2,7.8
S2549,Liam,Jones,student1549@university.com,Female,22,Engineering,87.62,99.84,75.58129935988613,95.2,77.48,68.1,56.6,79.78308089037756,C,27.9,Yes,No,Bachelor's,High,8,5.4
S2550,Ahmed,Davis,student1550@university.com,Male,21,CS,68.76,87.21,76.28716952993682,70.41,53.51,67.8,84.13,70.91518086802441,C,22.1,No,No,High School,High,3,4.3
S2551,Ahmed,Brown,student1551@university.com,Female,19,Mathematics,74.3,66.42,88.24293894185773,99.02,53.72,61.4,96.56,80.83933752783003,B,23.2,Yes,No,High School,Low,5,8.5
S2552,Omar,Johnson,student1552@university.com,Female,22,Engineering,70.35,55.86,61.767611790875705,67.38,78.04,87.69999999999999,61.0,63.74649770291487,D,18.4,Yes,No,Bachelor's,Low,6,4.3
S2553,Maria,Brown,student1553@university.com,Female,23,Mathematics,82.53,60.15,74.81284997205611,91.82,95.99,37.8,59.34,75.26623083944418,C,20.3,No,No,Master's,Low,6,8.6
S2554,Maria,Smith,student1554@university.com,Male,20,Business,67.81,90.6,76.86139900945723,62.82,95.71,90.2,76.34,73.2046450612872,C,22.0,Yes,No,PhD,High,8,6.5
S2555,Ahmed,Brown,student1555@university.com,Female,24,Business,98.19,41.64,63.9187754047622,53.81,50.54,3.7,66.35,63.18626237608138,D,22.5,No,No,Master's,High,1,4.3
S2556,Sara,Jones,student1556@university.com,Female,23,CS,96.81,53.81,64.08772878936541,51.59,55.37,11.3,73.49,61.38011513696589,D,24.1,No,No,,High,5,4.6
S2557,John,Jones,student1557@university.com,Male,21,CS,92.4,94.3,74.36907114353531,80.31,79.15,41.2,76.19,76.23479299975136,C,20.5,Yes,No,Master's,Low,7,6.7
S2558,Omar,Brown,student1558@university.com,Female,22,Business,96.02,68.39,66.24957268388269,65.58,92.42,59.400000000000006,42.87,63.2776935243912,D,26.3,Yes,Yes,,Low,5,4.1
S2559,John,Jones,student1559@university.com,Male,23,Engineering,72.46,53.61,75.77452705933543,72.18,97.72,3.2,96.33,71.639857846919,C,21.6,Yes,No,,High,8,8.6
S2560,John,Johnson,student1560@university.com,Female,19,Business,76.82,53.15,77.53691971748322,90.93,93.03,56.7,88.68,73.86585200175668,C,22.8,No,Yes,PhD,Medium,2,8.0
S2561,Maria,Davis,student1561@university.com,Female,24,Mathematics,87.1,81.76,69.68866632087563,62.41,83.88,30.7,46.53,61.72224749828131,D,18.5,No,Yes,PhD,Low,5,6.5
S2562,Maria,Brown,student1562@university.com,Female,21,CS,84.81,93.63,87.13011586491542,65.43,60.03,88.69999999999999,90.59,85.24866299742969,B,16.4,No,No,Master's,Low,4,8.6
S2563,Sara,Johnson,student1563@university.com,Female,22,CS,94.53,55.37,70.6245910741862,92.27,53.63,53.3,67.39,75.52000425842455,C,26.1,Yes,Yes,Bachelor's,Medium,3,5.3
S2564,John,Davis,student1564@university.com,Female,23,Business,85.82,46.23,61.718421890811705,74.64,52.38,58.8,47.620000000000005,69.38792026364862,D,24.7,No,No,Master's,High,2,8.3
S2565,John,Davis,student1565@university.com,Female,22,Engineering,99.89,90.08,86.26048092526088,91.38,80.6,94.6,93.15,87.20786529785731,B,23.9,Yes,Yes,PhD,Low,8,8.0
S2566,Ahmed,Johnson,student1566@university.com,Male,22,Engineering,67.43,86.26,75.80230723194455,68.72,51.81,76.39999999999999,93.66,73.52952854131188,C,23.0,Yes,No,,Medium,4,6.9
S2567,Maria,Williams,student1567@university.com,Female,23,Mathematics,91.65,70.83,62.04122413722656,69.92,86.96,43.8,50.92,60.52740516825458,D,22.6,No,No,,Medium,10,5.6
S2568,John,Brown,student1568@university.com,Female,18,CS,84.88,58.1,60.80735590145196,58.36,85.62,47.7,50.45,68.43503051005702,D,16.8,No,No,Bachelor's,High,10,6.8
S2569,Emma,Davis,student1569@university.com,Female,20,Business,84.57,94.69,74.99083739861226,95.82,53.98,64.80000000000001,59.33,79.89453454842882,C,22.0,No,No,Master's,Medium,4,8.8
S2570,Sara,Davis,student1570@university.com,Male,21,Business,66.29,59.56,75.42117314106406,94.84,95.33,20.0,95.46,78.0232501724551,C,26.2,Yes,Yes,Bachelor's,High,4,4.4
S2571,Liam,Jones,student1571@university.com,Male,21,CS,89.28,49.4,73.01617075557684,99.21,76.1,8.9,94.94,75.15504470278502,C,18.8,Yes,No,Bachelor's,Medium,9,5.0
S2572,Emma,Davis,student1572@university.com,Male,24,Business,95.02,82.52,73.28056016903962,70.12,95.22,31.1,72.67,74.69545030151458,C,24.0,No,No,Master's,Low,7,7.2
