Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S1409,Emma,Jones,student409@university.com,Male,20,CS,73.36,85.22,81.31,82.7,82.38,82.82,76.91,83.02,A,25.3,No,No,High School,Low,3,5.3
S1410,John,Davis,student410@university.com,Male,20,CS,85.24,41.79,48.82,78.77,57.81,88.02,78.02,57.52,D,23.3,No,No,Master's,High,8,5.4
S1411,Liam,Williams,student411@university.com,Male,18,Engineering,65.44,60.26,72.8,58.52,84.65,85.8,52.91,68.67,C,19.7,No,No,PhD,High,3,8.7
S1412,Emma,Davis,student412@university.com,Male,21,Mathematics,65.76,83.26,68.99,100.0,68.37,83.85,100.0,80.9,A,18.0,Yes,Yes,PhD,High,6,5.6
S1413,Ali,Davis,student413@university.com,Male,24,Mathematics,53.03,69.07,78.33,44.12,74.65,81.39,38.82,68.65,C,26.1,Yes,Yes,Master's,Low,1,6.9
S1414,John,Jones,student414@university.com,Male,18,Mathematics,84.34,89.66,80.66,65.21,76.6,84.76,68.06,80.27,A,25.0,Yes,Yes,PhD,Low,4,6.2
S1415,Ali,Brown,student415@university.com,Female,18,CS,78.39,76.06,75.22,69.99,90.87,88.83,70.16,77.35,B,20.9,No,No,High School,Low,8,4.4
S1416,Ahmed,Jones,student416@university.com,Female,24,Business,67.47,82.88,76.96,88.87,79.95,82.29,84.45,81.95,A,30.2,No,No,Bachelor's,Medium,6,8.8
S1417,Sara,Williams,student417@university.com,Male,24,CS,85.26,60.06,74.17,73.7,61.53,76.13,81.51,68.78,C,23.9,Yes,Yes,Bachelor's,Medium,5,5.1
S1418,Liam,Brown,student418@university.com,Female,24,Engineering,76.87,67.41,65.93,100.0,56.5,86.07,100.0,74.26,B,25.9,Yes,Yes,High School,Low,6,5.3
S1419,Emma,Smith,student419@university.com,Female,19,CS,73.46,65.89,70.84,64.5,67.26,75.08,61.1,68.15,C,22.3,No,No,PhD,High,7,5.9
S1420,Sara,Smith,student420@university.com,Male,18,CS,75.57,71.9,75.96,88.78,69.44,89.79,98.28,78.04,B,28.5,No,No,Bachelor's,Medium,1,6.5
S1421,Sara,Williams,student421@university.com,Male,18,CS,81.82,89.28,79.46,82.23,64.44,72.44,75.25,80.76,A,27.0,No,No,PhD,High,3,4.7
S1422,Emma,Jones,student422@university.com,Male,22,Engineering,83.0,47.31,52.27,78.25,74.43,72.18,76.24,60.18,C,22.5,No,No,PhD,High,1,7.1
S1423,John,Johnson,student423@university.com,Female,24,Mathematics,64.45,66.05,75.07,84.84,85.11,77.78,74.85,75.59,B,26.8,Yes,Yes,High School,Low,9,6.6
S1424,Liam,Williams,student424@university.com,Male,24,Business,57.04,76.51,70.97,67.76,65.64,92.61,62.19,73.62,B,25.4,No,No,Bachelor's,Medium,4,5.5
S1425,Ahmed,Brown,student425@university.com,Female,20,Business,57.83,100.0,99.97,82.59,73.74,74.89,88.66,91.37,A,27.4,No,No,PhD,High,2,7.5
S1426,Ali,Brown,student426@university.com,Male,20,Engineering,81.97,80.74,77.61,54.59,66.74,87.42,48.77,73.84,B,19.2,Yes,Yes,High School,Low,5,6.6
S1427,Maria,Davis,student427@university.com,Female,21,Mathematics,93.64,81.81,87.43,84.67,83.88,76.45,81.33,83.74,A,24.2,Yes,Yes,High School,Low,2,8.2
S1428,Ali,Smith,student428@university.com,Female,20,Mathematics,70.47,53.14,68.0,83.0,76.48,82.04,73.68,68.79,C,24.8,Yes,Yes,Bachelor's,Medium,7,8.3
S1429,Maria,Brown,student429@university.com,Male,23,Engineering,58.48,78.56,65.8,68.39,67.24,81.62,66.76,71.87,B,17.7,Yes,Yes,High School,Low,4,8.9
S1430,Ali,Williams,student430@university.com,Male,21,CS,87.83,80.82,71.63,71.64,63.93,89.69,71.33,75.42,B,18.3,No,No,High School,Low,5,4.3
S1431,Emma,Brown,student431@university.com,Female,24,Mathematics,91.62,74.38,71.87,71.78,67.68,91.83,61.71,74.18,B,15.5,Yes,Yes,Master's,High,9,6.0
S1432,Ahmed,Williams,student432@university.com,Female,22,Business,94.03,87.7,93.95,74.87,74.57,87.49,72.83,85.67,A,20.2,No,No,Bachelor's,Medium,2,6.5
S1433,Liam,Johnson,student433@university.com,Male,20,Engineering,80.34,85.2,86.35,69.37,54.71,86.1,65.79,79.42,B,24.7,No,No,High School,Medium,5,5.2
S1434,Maria,Davis,student434@university.com,Male,22,Business,93.04,96.09,84.4,93.75,81.6,80.09,100.0,89.07,A,27.5,No,No,High School,Low,4,8.6
S1435,Liam,Smith,student435@university.com,Female,20,CS,50.77,73.28,77.7,72.78,80.77,82.06,66.61,76.13,B,22.3,Yes,Yes,High School,Low,3,4.4
S1436,Liam,Brown,student436@university.com,Male,20,Engineering,55.36,74.69,69.27,66.23,92.07,72.17,75.32,72.86,B,29.4,Yes,Yes,PhD,High,1,6.1
S1437,Liam,Williams,student437@university.com,Female,22,Business,54.63,58.49,67.02,65.42,73.21,93.07,71.6,67.36,C,17.9,No,No,Bachelor's,Medium,6,4.9
S1438,Omar,Jones,student438@university.com,Male,18,Business,85.63,66.84,71.71,52.11,63.17,82.34,48.28,66.54,C,19.4,No,No,Bachelor's,Low,7,7.4
S1439,John,Smith,student439@university.com,Male,18,CS,53.48,58.86,56.58,68.75,74.31,85.87,78.46,64.4,C,19.9,Yes,Yes,Bachelor's,Medium,1,7.5
S1440,Ali,Johnson,student440@university.com,Male,18,Engineering,74.82,55.65,59.12,70.7,82.62,90.91,67.76,65.92,C,22.9,Yes,Yes,Bachelor's,Medium,6,8.4
S1441,Liam,Williams,student441@university.com,Female,23,Mathematics,73.64,92.04,95.98,81.42,64.92,90.39,82.73,88.22,A,20.9,No,No,Bachelor's,Medium,1,6.0
S1442,Ali,Davis,student442@university.com,Male,18,Mathematics,65.54,56.42,48.78,77.14,72.73,84.13,82.2,62.67,C,13.9,Yes,Yes,High School,Low,6,7.9
S1443,Liam,Davis,student443@university.com,Female,20,Business,93.52,64.11,68.09,71.5,70.42,76.68,78.26,68.67,C,22.1,Yes,Yes,High School,Low,4,6.7
S1444,Maria,Johnson,student444@university.com,Male,24,CS,58.52,64.7,60.12,67.46,53.36,72.15,68.99,63.49,C,20.2,No,No,Master's,Low,6,8.1
S1445,John,Johnson,student445@university.com,Female,19,Business,67.62,66.65,68.22,80.7,56.16,94.82,80.0,71.7,B,24.8,Yes,Yes,Bachelor's,Medium,1,4.4
S1446,John,Davis,student446@university.com,Female,22,CS,88.71,58.71,64.71,73.51,78.93,80.51,75.4,67.67,C,24.0,No,No,PhD,High,1,6.3
S1447,Emma,Brown,student447@university.com,Male,24,Mathematics,51.52,81.01,91.89,71.85,69.25,89.56,70.62,82.12,A,19.5,Yes,Yes,High School,Low,3,4.8
S1448,Omar,Brown,student448@university.com,Female,19,Business,83.65,73.54,73.67,70.52,63.88,92.24,68.91,73.88,B,21.7,No,No,PhD,High,6,8.0
S1449,Emma,Williams,student449@university.com,Female,24,Business,90.82,100.0,100.0,73.69,73.64,80.74,86.41,90.18,A,17.5,No,No,High School,Low,3,4.8
S1450,Emma,Jones,student450@university.com,Female,23,CS,96.61,79.87,73.85,78.11,52.05,77.21,76.98,74.66,B,20.5,Yes,Yes,Master's,High,7,4.0
S1451,Emma,Williams,student451@university.com,Female,19,Engineering,93.81,93.3,86.67,56.83,92.88,81.14,61.62,82.76,A,25.8,Yes,Yes,High School,Low,4,8.6
S1452,Emma,Jones,student452@university.com,Male,21,CS,65.97,51.85,60.0,61.91,74.73,77.28,56.4,61.14,C,19.5,Yes,Yes,High School,Low,9,6.4
S1453,Emma,Johnson,student453@university.com,Male,18,Engineering,79.32,71.4,73.33,80.63,88.85,89.43,82.55,77.37,B,23.5,No,No,Bachelor's,Medium,7,8.9
S1454,Ahmed,Smith,student454@university.com,Male,23,Mathematics,53.86,51.07,53.89,75.97,44.38,93.78,85.69,60.5,C,22.0,Yes,Yes,PhD,High,4,6.3
S1455,John,Williams,student455@university.com,Female,24,Business,62.89,85.17,81.0,80.06,79.27,70.9,74.38,80.88,A,20.2,No,No,Bachelor's,Medium,9,7.0
S1456,Emma,Williams,student456@university.com,Female,20,Business,54.71,84.43,90.54,61.7,73.6,78.46,66.37,80.04,A,21.4,No,Yes,High School,Low,5,7.7
S1457,Liam,Jones,student457@university.com,Male,18,CS,65.76,79.4,76.79,63.46,38.16,73.32,61.79,70.7,B,17.3,Yes,Yes,Master's,High,4,5.4
S1458,John,Johnson,student458@university.com,Male,18,CS,93.76,81.6,74.15,83.96,83.31,80.3,92.02,79.88,B,23.2,No,No,High School,Low,2,4.7
S1459,John,Johnson,student459@university.com,Female,19,Mathematics,67.36,58.28,56.49,92.65,82.73,75.6,97.53,68.79,C,18.0,No,No,High School,Low,9,7.3
S1460,Sara,Jones,student460@university.com,Male,21,Mathematics,78.09,72.78,77.24,82.38,58.47,85.77,70.21,75.91,B,28.4,No,No,High School,Low,10,6.6
S1461,Ahmed,Johnson,student461@university.com,Male,18,Engineering,71.67,88.75,99.54,59.77,67.91,71.02,56.17,82.33,A,22.9,Yes,Yes,High School,Low,8,8.1
S1462,Emma,Davis,student462@university.com,Female,24,Mathematics,72.95,80.72,76.43,62.7,66.21,75.61,58.19,73.87,B,19.1,Yes,Yes,PhD,Medium,6,4.2
S1463,Ali,Brown,student463@university.com,Male,24,Mathematics,98.48,64.31,79.34,66.78,59.63,88.07,68.54,71.22,B,25.8,Yes,Yes,High School,Low,1,6.7
S1464,Maria,Davis,student464@university.com,Female,22,Mathematics,64.81,70.87,71.63,76.69,71.4,69.28,76.38,72.16,B,20.5,Yes,Yes,Master's,High,8,4.9
S1465,Omar,Smith,student465@university.com,Male,22,Mathematics,81.37,96.5,90.52,72.15,55.81,71.49,67.45,83.27,A,23.0,Yes,Yes,High School,Low,4,7.1
S1466,Liam,Williams,student466@university.com,Female,18,Engineering,71.0,89.77,81.35,88.23,73.49,70.94,86.97,83.42,A,24.6,Yes,Yes,High School,Low,1,7.8
S1467,Ali,Smith,student467@university.com,Female,19,Mathematics,53.06,61.67,63.15,81.47,65.06,71.52,96.61,67.4,C,25.0,Yes,Yes,High School,Low,3,5.3
S1468,Ahmed,Williams,student468@university.com,Female,19,Engineering,74.47,64.97,62.44,48.74,83.46,66.34,40.51,62.95,C,19.1,Yes,Yes,High School,Low,6,6.4
S1469,Maria,Brown,student469@university.com,Female,20,CS,90.67,66.83,63.45,79.51,88.37,77.8,68.77,71.6,B,20.8,No,No,High School,Low,2,6.1
S1470,Ahmed,Johnson,student470@university.com,Female,23,Business,54.94,81.53,70.31,80.69,55.46,90.2,72.46,76.26,B,23.8,No,Yes,PhD,High,8,7.8
S1471,Liam,Davis,student471@university.com,Male,23,CS,53.48,57.43,71.54,88.47,58.14,83.24,93.98,70.52,B,15.9,Yes,Yes,PhD,High,5,7.0
S1472,John,Jones,student472@university.com,Male,23,Mathematics,57.68,79.97,85.36,63.62,65.83,81.0,73.14,77.01,B,16.5,No,Yes,High School,High,5,4.6
S1473,Maria,Davis,student473@university.com,Male,21,Business,88.22,71.51,73.84,75.57,74.52,79.24,78.44,74.1,B,26.3,No,No,Bachelor's,Medium,1,8.9
S1474,John,Brown,student474@university.com,Female,19,Mathematics,86.2,69.15,69.46,80.77,60.72,86.62,85.61,72.47,B,27.0,Yes,Yes,High School,High,9,8.6
S1475,Liam,Smith,student475@university.com,Male,20,Mathematics,78.25,56.95,60.53,62.32,76.38,77.48,52.31,63.09,C,22.1,Yes,Yes,PhD,High,2,6.9
S1476,Ali,Jones,student476@university.com,Female,22,CS,73.41,67.36,64.23,59.64,83.33,88.67,68.59,68.6,C,24.7,Yes,Yes,High School,Low,9,7.9
S1477,Liam,Johnson,student477@university.com,Female,24,Mathematics,94.42,53.83,51.26,88.24,65.42,78.23,84.48,63.54,C,24.5,Yes,Yes,Bachelor's,Medium,10,4.1
S1478,Ali,Brown,student478@university.com,Male,23,CS,88.33,67.38,73.21,80.9,71.72,89.31,81.29,74.46,B,33.0,Yes,Yes,High School,Low,10,5.0
S1479,Maria,Jones,student479@university.com,Female,22,Mathematics,90.6,65.6,65.91,62.57,60.6,83.96,64.2,66.42,C,26.4,Yes,Yes,Master's,High,1,7.8
S1480,Maria,Brown,student480@university.com,Male,22,Engineering,90.66,90.62,89.45,69.62,80.22,82.27,70.47,84.19,A,21.3,Yes,Yes,High School,Low,10,4.5
S1481,Emma,Brown,student481@university.com,Female,18,Business,82.14,60.18,53.17,62.46,61.5,73.53,67.47,60.0,C,19.4,No,No,Master's,High,8,4.2
S1482,Ahmed,Johnson,student482@university.com,Female,21,CS,72.9,81.54,78.34,60.92,79.29,86.74,64.34,76.75,B,16.2,Yes,Yes,PhD,High,3,7.1
S1483,Emma,Williams,student483@university.com,Male,20,CS,93.23,60.6,56.56,74.63,61.16,70.92,76.83,63.28,C,24.0,No,No,PhD,High,3,4.2
S1484,Ahmed,Jones,student484@university.com,Female,21,Business,96.3,79.5,81.5,81.33,91.79,91.64,95.09,82.91,A,16.1,No,No,High School,Low,7,4.9
S1485,Emma,Johnson,student485@university.com,Male,18,CS,51.19,65.89,73.68,66.21,86.04,75.44,64.42,71.26,B,18.1,Yes,Yes,PhD,High,7,4.4
S1486,John,Brown,student486@university.com,Female,20,Business,52.58,51.41,64.89,68.2,66.23,85.17,65.48,63.67,C,21.0,Yes,No,High School,Low,7,6.7
S1487,Maria,Johnson,student487@university.com,Male,20,Engineering,97.94,85.98,80.01,87.69,58.56,74.96,96.09,80.69,A,19.4,No,No,High School,Low,7,7.4
S1488,Ali,Williams,student488@university.com,Female,19,Mathematics,63.86,65.53,60.66,78.47,68.64,84.16,66.53,68.83,C,29.1,Yes,Yes,Master's,High,3,4.9
S1489,Ahmed,Davis,student489@university.com,Male,21,Engineering,93.67,54.2,55.85,66.51,67.66,70.57,72.49,60.14,C,25.8,No,No,High School,Low,8,6.3
S1490,Liam,Jones,student490@university.com,Male,21,Mathematics,69.44,78.08,73.27,85.83,83.65,86.39,100.0,79.57,B,22.4,No,No,High School,Low,1,4.1
S1491,Ahmed,Williams,student491@university.com,Female,19,Business,55.96,50.98,58.37,81.4,94.3,69.43,82.34,65.46,C,28.4,No,No,High School,Low,3,5.3
S1492,Ali,Smith,student492@university.com,Male,22,Engineering,54.02,64.0,57.78,55.09,82.13,78.2,52.06,63.58,C,22.9,No,No,Bachelor's,Medium,8,4.9
S1493,Emma,Jones,student493@university.com,Female,18,Mathematics,57.83,52.75,46.67,82.33,85.13,83.53,77.54,63.16,C,18.7,No,No,PhD,High,2,4.8
S1494,Ahmed,Williams,student494@university.com,Female,21,Business,62.49,58.41,59.65,94.03,76.02,77.41,100.0,69.57,C,28.9,Yes,Yes,Bachelor's,Medium,7,5.1
S1495,Omar,Brown,student495@university.com,Male,19,Mathematics,74.43,86.73,88.74,79.67,88.53,71.23,77.89,84.55,A,22.9,No,No,Bachelor's,Medium,4,8.0
S1496,John,Jones,student496@university.com,Male,24,CS,85.07,72.07,66.49,94.51,74.07,75.2,100.0,75.4,B,18.8,No,No,High School,Low,6,8.7
S1497,Maria,Jones,student497@university.com,Male,20,CS,99.32,65.16,72.22,87.66,94.26,80.17,89.93,76.19,B,23.7,Yes,Yes,Bachelor's,Medium,9,7.5
S1498,Ali,Johnson,student498@university.com,Male,23,Business,72.08,64.98,69.18,75.59,81.37,79.53,65.69,71.46,B,20.1,No,No,High School,Low,8,4.4
S1499,Maria,Brown,student499@university.com,Male,24,Mathematics,75.91,77.03,85.9,95.46,86.06,78.23,85.67,84.4,A,18.7,Yes,Yes,PhD,High,4,7.1
S1500,Omar,Smith,student500@university.com,Female,19,CS,76.09,76.69,71.54,93.89,81.83,90.23,76.98,80.45,A,24.0,Yes,Yes,PhD,High,7,7.7
S1501,Ahmed,Davis,student501@university.com,Male,23,Engineering,76.97,60.66,53.89,52.59,74.18,71.23,44.16,59.42,D,27.7,No,No,Bachelor's,Low,3,4.6
S1502,Ahmed,Williams,student502@university.com,Female,22,Mathematics,75.89,48.76,57.6,59.71,75.38,80.5,53.5,59.44,D,18.4,Yes,Yes,High School,Low,9,5.5
S1503,Liam,Johnson,student503@university.com,Male,18,Mathematics,50.44,59.96,64.65,100.0,57.12,82.42,100.0,71.34,B,26.5,No,No,Master's,High,2,6.1
S1504,Omar,Williams,student504@university.com,Male,23,CS,50.09,51.34,57.29,73.43,65.46,76.52,70.29,61.47,C,19.1,No,No,Master's,High,6,5.6
S1505,Ali,Smith,student505@university.com,Male,22,CS,54.88,81.27,73.73,74.38,69.33,75.9,71.61,75.9,B,21.8,No,No,High School,Low,5,6.6
S1506,Liam,Smith,student506@university.com,Female,23,Business,55.08,60.46,68.02,77.83,75.38,69.12,90.01,68.56,C,18.3,No,No,High School,Low,4,4.7
S1507,John,Jones,student507@university.com,Male,20,Mathematics,85.24,74.17,70.54,60.75,80.05,82.85,57.7,71.85,B,18.9,No,No,High School,Low,2,6.2
S1508,Liam,Smith,student508@university.com,Female,20,Engineering,60.25,73.44,74.96,73.01,81.76,78.85,69.06,75.18,B,23.0,Yes,Yes,Bachelor's,Medium,9,7.7
S1509,Sara,Williams,student509@university.com,Female,20,CS,94.74,100.0,92.24,59.49,86.33,87.77,65.35,86.98,A,20.7,Yes,Yes,High School,Low,5,6.3
S1510,Ali,Brown,student510@university.com,Female,20,Mathematics,96.43,60.66,65.65,71.31,71.46,81.24,78.33,67.42,C,24.1,No,No,High School,Low,1,5.1
S1511,Sara,Brown,student511@university.com,Male,19,CS,98.79,70.86,64.52,79.97,64.11,81.02,82.34,71.12,B,23.2,No,No,High School,Low,5,8.0
S1512,Omar,Jones,student512@university.com,Female,20,Business,96.95,47.11,55.69,63.68,69.4,78.76,70.35,58.39,D,24.5,No,No,Bachelor's,Medium,7,6.0
S1513,Emma,Davis,student513@university.com,Male,24,Mathematics,63.59,53.17,61.48,100.0,63.78,77.54,92.59,68.53,C,11.9,No,No,High School,Low,3,6.1
S1514,Sara,Williams,student514@university.com,Female,20,Mathematics,75.49,80.77,80.31,66.68,59.83,79.37,55.18,75.58,B,22.5,Yes,No,High School,Low,7,5.8
S1515,John,Williams,student515@university.com,Male,24,Business,58.77,95.27,100.0,90.63,64.07,85.09,90.74,91.62,A,23.6,No,Yes,Bachelor's,Medium,6,5.4
S1516,Liam,Smith,student516@university.com,Female,19,Engineering,90.31,67.71,70.41,66.45,58.91,77.3,72.47,68.35,C,22.9,No,No,Master's,High,7,7.0
S1517,Emma,Williams,student517@university.com,Male,20,CS,94.42,91.45,93.67,66.95,66.27,74.19,69.83,82.97,A,18.3,Yes,Yes,High School,Low,9,4.9
S1518,Liam,Johnson,student518@university.com,Male,22,Business,92.56,69.14,70.87,74.53,77.07,85.02,78.32,73.12,B,22.9,Yes,Yes,High School,Low,2,7.8
S1519,Sara,Davis,student519@university.com,Male,22,Mathematics,71.67,55.96,64.74,82.37,82.91,85.65,80.92,69.54,C,25.0,Yes,Yes,PhD,High,2,6.4
S1520,Liam,Smith,student520@university.com,Female,21,Business,87.93,80.95,70.56,81.77,49.14,83.69,79.85,75.09,B,18.0,Yes,Yes,PhD,High,1,8.4
S1521,Omar,Johnson,student521@university.com,Female,22,Mathematics,54.88,76.21,76.17,59.3,83.16,68.01,46.96,72.69,B,23.3,Yes,Yes,High School,Low,2,8.7
S1522,Emma,Jones,student522@university.com,Male,18,Business,52.01,46.01,45.05,82.63,90.26,83.01,88.68,61.17,C,21.2,No,No,High School,Low,3,5.9
S1523,Omar,Brown,student523@university.com,Female,18,Engineering,87.66,81.55,81.08,55.6,83.63,83.13,51.69,76.59,B,23.7,No,No,Bachelor's,Medium,7,4.8
S1524,Sara,Jones,student524@university.com,Female,18,Mathematics,71.27,68.21,71.87,72.22,78.27,83.47,68.68,72.64,B,19.5,No,No,Bachelor's,Medium,3,6.5
S1525,Omar,Brown,student525@university.com,Female,19,Business,99.78,53.95,63.0,96.17,67.49,89.85,97.77,70.05,B,16.4,No,No,PhD,Low,8,5.4
S1526,John,Jones,student526@university.com,Female,22,Engineering,54.86,89.37,89.44,84.63,80.23,60.04,92.24,84.6,A,18.1,Yes,Yes,PhD,High,3,6.1
S1527,Sara,Williams,student527@university.com,Female,24,Engineering,92.78,78.47,75.75,86.02,71.84,86.44,87.61,79.3,B,25.2,Yes,Yes,High School,Medium,2,5.9
S1528,Sara,Johnson,student528@university.com,Female,18,CS,74.0,79.86,74.37,55.8,62.91,92.47,56.78,72.97,B,13.8,Yes,Yes,PhD,High,10,6.3
S1529,Sara,Brown,student529@university.com,Female,21,Mathematics,91.36,70.72,57.52,91.82,66.88,86.81,100.0,72.2,B,19.5,Yes,Yes,High School,Low,10,6.5
S1530,Ali,Smith,student530@university.com,Male,19,CS,90.86,68.27,70.03,67.72,54.48,75.03,70.56,67.98,C,26.8,Yes,Yes,High School,Low,4,7.1
S1531,Liam,Johnson,student531@university.com,Male,21,Engineering,95.8,69.37,77.32,60.93,87.77,80.8,54.44,73.05,B,17.0,No,No,PhD,High,4,4.0
S1532,Ali,Smith,student532@university.com,Female,22,CS,64.89,51.43,56.79,79.05,63.46,80.39,80.19,62.66,C,23.5,No,No,Bachelor's,Medium,5,5.3
S1533,Ali,Johnson,student533@university.com,Male,20,CS,97.49,62.56,64.54,96.82,73.39,75.77,93.41,72.41,B,18.2,No,No,High School,Low,5,4.9
S1534,John,Johnson,student534@university.com,Male,21,Business,57.58,77.98,78.24,65.65,75.28,67.62,59.66,74.29,B,20.7,Yes,Yes,High School,Low,3,7.6
S1535,Emma,Jones,student535@university.com,Male,20,CS,54.1,90.43,85.02,69.65,69.82,88.9,75.56,82.44,A,22.1,No,No,Bachelor's,Medium,1,8.2
S1536,Liam,Brown,student536@university.com,Female,19,Engineering,71.58,67.16,69.9,89.46,67.39,83.33,98.65,74.08,B,19.7,No,No,PhD,High,8,7.6
S1537,Omar,Brown,student537@university.com,Female,21,CS,91.42,78.87,75.67,88.6,73.8,81.21,92.24,79.58,B,20.9,No,No,High School,Low,10,8.9
S1538,Ahmed,Johnson,student538@university.com,Female,21,Mathematics,73.67,71.46,66.77,61.84,55.59,79.74,58.24,67.37,C,26.4,Yes,Yes,High School,Low,2,4.4
S1539,Sara,Williams,student539@university.com,Female,23,Business,91.46,64.42,66.08,82.29,66.89,72.89,93.25,69.59,C,19.7,Yes,Yes,Bachelor's,Medium,5,6.3
S1540,Omar,Williams,student540@university.com,Female,19,Engineering,86.48,79.73,78.2,61.91,58.1,75.29,54.34,73.1,B,26.5,Yes,Yes,Bachelor's,Medium,2,8.5
S1541,Sara,Smith,student541@university.com,Male,19,CS,60.47,100.0,100.0,68.13,75.69,69.08,67.49,88.1,A,19.9,No,No,Bachelor's,Medium,6,5.6
S1542,John,Smith,student542@university.com,Female,18,Mathematics,97.44,68.85,65.25,60.29,57.19,77.78,47.33,65.78,C,26.2,No,No,PhD,High,7,8.0
S1543,Sara,Jones,student543@university.com,Male,22,Engineering,53.04,97.05,91.68,72.34,90.43,77.01,64.97,87.83,A,27.9,Yes,Yes,PhD,High,7,6.8
S1544,Ali,Johnson,student544@university.com,Female,21,CS,94.91,55.9,58.18,47.43,51.7,77.28,39.9,56.61,D,13.6,No,No,Bachelor's,Medium,1,8.9
S1545,Liam,Smith,student545@university.com,Male,21,Business,65.22,39.63,44.02,71.57,63.57,71.9,71.29,52.96,D,18.6,No,No,PhD,Low,9,5.9
S1546,Ahmed,Smith,student546@university.com,Female,24,CS,75.01,62.43,68.02,73.47,71.72,67.91,67.1,67.79,C,25.4,No,No,High School,Low,1,6.1
S1547,Maria,Davis,student547@university.com,Female,19,Engineering,71.12,49.71,68.2,77.32,70.88,76.37,82.49,65.56,C,23.0,No,No,Master's,Medium,8,4.8
S1548,Sara,Johnson,student548@university.com,Female,19,Engineering,58.59,78.57,75.93,75.87,69.53,67.26,73.35,75.2,B,24.8,Yes,Yes,PhD,High,1,4.8
S1549,Omar,Jones,student549@university.com,Female,22,Engineering,67.91,82.59,84.17,60.17,73.82,90.15,59.41,78.46,B,21.1,No,No,High School,Low,3,8.3
S1550,Ali,Smith,student550@university.com,Female,19,Mathematics,59.65,64.55,55.17,84.39,92.29,85.59,89.06,70.58,B,15.2,Yes,Yes,Master's,High,10,6.0
S1551,Maria,Jones,student551@university.com,Female,20,CS,60.19,34.48,40.22,82.06,73.14,78.8,92.57,54.02,D,22.2,Yes,Yes,Master's,High,4,7.1
S1552,Ahmed,Brown,student552@university.com,Male,20,CS,59.35,91.14,97.24,52.33,66.55,78.19,54.7,81.45,A,26.4,No,No,Bachelor's,Medium,9,7.8
S1553,Maria,Jones,student553@university.com,Female,23,CS,74.45,74.84,74.54,78.56,67.75,62.7,93.75,73.57,B,22.5,Yes,Yes,Bachelor's,Medium,8,6.2
S1554,Ali,Williams,student554@university.com,Male,20,Business,89.9,54.6,61.69,72.52,84.07,80.72,73.22,65.87,C,23.0,Yes,Yes,High School,Low,5,8.8
S1555,Liam,Williams,student555@university.com,Female,20,Mathematics,78.45,46.73,48.65,75.48,64.75,74.09,77.8,57.59,D,22.2,No,No,Bachelor's,Medium,4,8.7
S1556,Liam,Jones,student556@university.com,Male,22,Mathematics,94.66,95.05,92.59,85.77,72.19,71.22,78.31,87.79,A,11.5,Yes,Yes,Master's,High,10,7.4
S1557,Emma,Williams,student557@university.com,Male,21,Business,81.83,57.23,70.58,91.94,79.79,94.03,92.26,74.11,B,22.0,No,Yes,High School,Low,9,9.0
S1558,Liam,Brown,student558@university.com,Male,20,Mathematics,84.47,62.0,57.64,93.93,75.3,89.06,93.47,71.11,B,24.8,No,No,High School,Low,1,4.0
S1559,Emma,Johnson,student559@university.com,Male,23,Business,83.38,60.13,76.22,74.59,77.33,90.23,69.54,72.58,B,20.7,No,No,High School,Low,6,4.0
S1560,Maria,Williams,student560@university.com,Male,19,Engineering,72.47,75.98,66.51,74.45,68.27,61.33,79.93,70.6,B,24.2,No,No,Bachelor's,Medium,8,4.3
S1561,John,Williams,student561@university.com,Male,20,Engineering,84.47,74.96,72.05,66.46,76.79,85.06,60.48,73.58,B,29.5,No,No,Bachelor's,Medium,7,8.7
S1562,Omar,Jones,student562@university.com,Female,23,Mathematics,53.49,71.38,67.09,64.83,62.84,73.64,56.36,68.16,C,26.6,Yes,Yes,Bachelor's,Medium,8,7.0
S1563,Omar,Brown,student563@university.com,Male,22,Engineering,92.99,82.52,79.38,80.41,73.21,81.83,68.77,80.16,A,21.1,Yes,No,PhD,High,3,8.6
S1564,Maria,Johnson,student564@university.com,Female,24,Engineering,88.89,82.05,75.55,58.81,72.09,78.24,71.65,74.08,B,28.3,Yes,Yes,PhD,High,5,4.6
S1565,Sara,Jones,student565@university.com,Female,24,Engineering,62.26,64.01,60.66,75.64,79.19,83.18,80.12,68.77,C,19.4,Yes,Yes,PhD,Low,1,4.2
S1566,Sara,Jones,student566@university.com,Male,24,CS,88.4,61.23,56.86,83.29,59.16,73.94,78.7,65.4,C,16.2,No,No,High School,Low,8,6.7
S1567,Liam,Davis,student567@university.com,Male,19,Engineering,50.63,48.81,57.91,80.45,59.46,92.51,83.11,63.3,C,20.2,Yes,Yes,Bachelor's,Medium,2,4.9
S1568,Omar,Brown,student568@university.com,Female,23,CS,60.86,93.9,88.69,79.04,76.91,91.05,84.13,87.38,A,18.6,Yes,Yes,PhD,High,10,8.3
S1569,Omar,Johnson,student569@university.com,Male,20,Business,53.26,72.63,70.11,71.53,71.31,84.23,72.24,72.68,B,23.2,No,No,High School,Low,3,6.1
